Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2035-10-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,4603.0,0
2035-10-07,09:00:00,Internet,-70.89,Oviedo FL,32765,4532.11,0
2035-10-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,4512.11,0
2035-10-07,12:05:00,Trader Joe's,-94.56,Oviedo FL,32765,4417.55,0
2035-10-07,08:31:00,BP,-28.35,Winter Park FL,32789,4389.2,0
2035-10-08,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6389.2,0
2035-10-08,00:15:00,Onlyfans,-2434.09,Groton CT,43520,3955.11,1
2035-10-09,08:38:00,Publix,-121.28,Oviedo FL,32765,6267.92,0
2035-10-09,12:16:00,Shell,-25.18,Orlando FL,32816,6242.74,0
2035-10-09,10:38:00,Subway,-43.95,Orlando FL,32816,6198.79,0
2035-10-10,21:58:00,Amusement Park,-48.39,Oviedo FL,32765,6150.4,0
2035-10-10,20:34:00,McDonald's,-76.01,Oviedo FL,32765,6074.39,0
2035-10-10,08:18:00,Amazon,-193.1,Orlando FL,32816,5881.29,0
2035-10-11,12:04:00,Subway,-11.49,Winter Park FL,32789,5869.8,0
2035-10-11,12:30:00,Monster Energy,-2174.86,Pyongyang NK,92046,3694.94,1
2035-10-11,14:45:00,Target,-147.3,Oviedo FL,32765,5722.5,0
2035-10-13,14:06:00,Walgreens,-25.42,Orlando FL,32816,5697.08,0
2035-10-16,13:22:00,Burger King,-18.47,Winter Park FL,32789,5678.61,0
2035-10-16,14:12:00,Kroger,-34.29,Oviedo FL,32765,5644.32,0
2035-10-17,08:39:00,Concert Tickets,-10.64,Winter Park FL,32789,5633.68,0
2035-10-17,18:59:00,Walmart,-11.86,Orlando FL,32816,5621.82,0
2035-10-18,20:50:00,Amusement Park,-59.51,Oviedo FL,32765,5562.31,0
2035-10-18,14:43:00,Chevron,-21.91,Orlando FL,32816,5540.4,0
2035-10-19,08:56:00,McDonald's,-14.9,Oviedo FL,32765,5525.5,0
2035-10-19,19:18:00,Subway,-27.64,Orlando FL,32816,5497.86,0
2035-10-19,20:09:00,Five Below,-34.58,Winter Park FL,32789,5463.28,0
2035-10-20,08:25:00,BP,-17.2,Oviedo FL,32765,5446.08,0
2035-10-20,20:30:00,Burger King,-33.15,Orlando FL,32816,5412.93,0
2035-10-20,12:02:00,Amazon,-101.71,Orlando FL,32816,5311.22,0
2035-10-22,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7311.22,0
2035-10-22,20:14:00,Kroger,-97.38,Orlando FL,32816,7213.84,0
2035-10-22,10:18:00,Subway,-76.9,Oviedo FL,32765,7136.94,0
2035-10-23,15:57:00,Starbucks,-25.59,Winter Park FL,32789,7111.35,0
2035-10-23,19:52:00,Walmart,-222.71,Orlando FL,32816,6888.64,0
2035-10-25,19:18:00,Trader Joe's,-121.77,Orlando FL,32816,6766.87,0
2035-10-25,09:35:00,Dollar Tree,-78.9,Winter Park FL,32789,6687.97,0
2035-10-25,21:08:00,Movie Theater,-34.25,Oviedo FL,32765,6653.72,0
2035-10-26,08:08:00,Subway,-55.93,Oviedo FL,32765,6597.79,0
2035-10-26,13:02:00,Chevron,-35.29,Oviedo FL,32765,6562.5,0
2035-10-27,15:10:00,Five Below,-51.8,Orlando FL,32816,6510.7,0
2035-10-27,17:00:00,Target,-26.7,Oviedo FL,32765,6484.0,0
2035-10-28,17:27:00,Jiffy Lube,-297.95,Orlando FL,32816,6186.05,0
2035-10-28,10:22:00,Pawn Stars,-1169.71,Groton CT,49958,5016.34,1
2035-10-28,12:06:00,Burger King,-50.03,Winter Park FL,32789,6136.02,0
2035-10-29,08:49:00,Amusement Park,-83.63,Orlando FL,32816,6052.39,0
2035-10-29,23:49:00,Fat Joe,-448.55,New York NY,92869,5603.84,1
2035-10-30,08:00:00,Dollar Tree,-21.9,Oviedo FL,32765,6030.49,0
2035-10-31,16:01:00,Best Buy,-154.37,Oviedo FL,32765,5876.12,0
2035-10-31,13:44:00,Netflix,-18.22,Orlando FL,32816,5857.9,0
2035-10-31,15:15:00,Burger King,-18.71,Orlando FL,32816,5839.19,0
2035-11-01,09:00:00,Rent,-960.0,Oviedo FL,32765,4879.19,0
2035-11-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4681.73,0
2035-11-01,09:00:00,Car,-300.0,Oviedo FL,32765,4381.73,0
2035-11-01,12:25:00,Starbucks,-18.18,Winter Park FL,32789,4363.55,0
2035-11-02,20:55:00,Jiffy Lube,-94.3,Orlando FL,32816,4269.25,0
2035-11-02,15:39:00,Dollar Tree,-34.52,Orlando FL,32816,4234.73,0
2035-11-02,09:59:00,CVS,-14.67,Oviedo FL,32765,4220.06,0
2035-11-04,17:05:00,Kroger,-97.33,Orlando FL,32816,4122.73,0
2035-11-04,17:20:00,Burger King,-37.76,Orlando FL,32816,4084.97,0
2035-11-05,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6084.97,0
2035-11-05,16:20:00,Burger King,-78.43,Winter Park FL,32789,6006.54,0
2035-11-06,20:22:00,BP,-26.1,Winter Park FL,32789,5980.44,0
2035-11-06,12:25:00,Best Buy,-107.96,Oviedo FL,32765,5872.48,0
2035-11-06,13:33:00,Walgreens,-39.05,Oviedo FL,32765,5833.43,0
2035-11-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5821.44,0
2035-11-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5750.55,0
2035-11-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5730.55,0
2035-11-09,09:42:00,Burger King,-26.03,Oviedo FL,32765,5704.52,0
2035-11-09,14:32:00,Concert Tickets,-49.98,Orlando FL,32816,5654.54,0
2035-11-09,17:36:00,Dollar Tree,-30.31,Oviedo FL,32765,5624.23,0
2035-11-09,22:18:00,Impractical Jokers,-2088.1,Charleston SC,27401,3536.13,1
2035-11-10,19:19:00,Walmart,-52.44,Oviedo FL,32765,5571.79,0
2035-11-10,15:21:00,CVS,-44.73,Orlando FL,32816,5527.06,0
2035-11-11,12:31:00,Walmart,-16.96,Oviedo FL,32765,5510.1,0
2035-11-11,15:37:00,Starbucks,-12.49,Oviedo FL,32765,5497.61,0
2035-11-11,12:15:00,Impractical Jokers,-967.51,New York NY,38676,4530.1,1
2035-11-12,21:24:00,Walmart,-10.81,Orlando FL,32816,5486.8,0
2035-11-12,18:11:00,Kroger,-33.78,Oviedo FL,32765,5453.02,0
2035-11-12,18:38:00,Pawn Stars,-324.05,London EN,71602,5128.97,1
2035-11-13,11:26:00,AutoZone,-135.84,Orlando FL,32816,5317.18,0
2035-11-14,17:48:00,Walmart,-46.54,Winter Park FL,32789,5270.64,0
2035-11-14,16:12:00,Walgreens,-22.86,Winter Park FL,32789,5247.78,0
2035-11-16,12:24:00,Kroger,-48.84,Winter Park FL,32789,5198.94,0
2035-11-16,11:48:00,Best Buy,-124.25,Orlando FL,32816,5074.69,0
2035-11-17,15:39:00,Netflix,-16.98,Oviedo FL,32765,5057.71,0
2035-11-17,17:05:00,Amazon,-51.3,Orlando FL,32816,5006.41,0
2035-11-17,19:09:00,Subway,-6.8,Winter Park FL,32789,4999.61,0
2035-11-17,02:00:00,Impractical Jokers,-1922.6,Pyongyang NK,88643,3077.01,1
2035-11-19,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6999.61,0
2035-11-20,13:39:00,Best Buy,-75.03,Winter Park FL,32789,6924.58,0
2035-11-20,08:12:00,Starbucks,-29.8,Orlando FL,32816,6894.78,0
2035-11-20,22:56:00,Paypal,-2588.62,London EN,72855,4306.16,1
2035-11-23,16:07:00,Exxon,-49.3,Oviedo FL,32765,6845.48,0
2035-11-23,16:56:00,Target,-211.48,Orlando FL,32816,6634.0,0
2035-11-24,16:19:00,Paypal,-614.07,New York NY,43947,6019.93,1
2035-11-27,19:03:00,Best Buy,-191.1,Orlando FL,32816,6442.9,0
2035-11-27,10:36:00,Burger King,-69.32,Winter Park FL,32789,6373.58,0
2035-11-27,14:39:00,Trader Joe's,-99.82,Winter Park FL,32789,6273.76,0
2035-12-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5313.76,0
2035-12-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5116.3,0
2035-12-01,09:00:00,Car,-300.0,Oviedo FL,32765,4816.3,0
2035-12-02,09:14:00,Midas,-118.9,Oviedo FL,32765,4697.4,0
2035-12-02,13:28:00,Burger King,-9.03,Orlando FL,32816,4688.37,0
2035-12-03,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6688.37,0
2035-12-04,08:42:00,Amazon,-73.18,Oviedo FL,32765,6615.19,0
2035-12-04,17:42:00,Movie Theater,-31.77,Winter Park FL,32789,6583.42,0
2035-12-05,17:19:00,Servicenow,-136.57,Mexico City MC,57506,6446.85,1
2035-12-05,18:35:00,Target,-265.04,Orlando FL,32816,6318.38,0
2035-12-05,11:46:00,McDonald's,-27.3,Oviedo FL,32765,6291.08,0
2035-12-05,18:17:00,Burger King,-47.04,Winter Park FL,32789,6244.04,0
2035-12-06,06:46:00,Pawn Stars,-548.98,Anchorage AL,81456,5695.06,1
2035-12-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,6232.05,0
2035-12-07,09:00:00,Internet,-70.89,Oviedo FL,32765,6161.16,0
2035-12-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,6141.16,0
2035-12-07,17:37:00,Starbucks,-41.7,Orlando FL,32816,6099.46,0
2035-12-08,19:45:00,Subway,-41.33,Orlando FL,32816,6058.13,0
2035-12-08,12:14:00,Dollar Tree,-13.89,Winter Park FL,32789,6044.24,0
2035-12-09,17:30:00,Starbucks,-24.24,Oviedo FL,32765,6020.0,0
2035-12-10,13:15:00,Netflix,-36.57,Orlando FL,32816,5983.43,0
2035-12-10,09:45:00,Amazon,-70.62,Orlando FL,32816,5912.81,0
2035-12-11,11:43:00,Starbucks,-13.53,Winter Park FL,32789,5899.28,0
2035-12-11,21:20:00,Dollar Tree,-14.9,Oviedo FL,32765,5884.38,0
2035-12-11,09:13:00,Dollar Tree,-12.68,Winter Park FL,32789,5871.7,0
2035-12-12,10:16:00,Subway,-23.47,Winter Park FL,32789,5848.23,0
2035-12-12,14:00:00,Amusement Park,-46.13,Winter Park FL,32789,5802.1,0
2035-12-12,18:56:00,Movie Theater,-32.22,Winter Park FL,32789,5769.88,0
2035-12-12,09:50:00,IBM,-1033.68,New York NY,87567,4736.2,1
2035-12-14,00:50:00,IBM,-2258.84,Pittsburgh PA,93885,3511.04,1
2035-12-15,13:23:00,Concert Tickets,-12.96,Oviedo FL,32765,5756.92,0
2035-12-15,20:47:00,Starbucks,-24.11,Orlando FL,32816,5732.81,0
2035-12-16,19:36:00,Burger King,-19.42,Orlando FL,32816,5713.39,0
2035-12-17,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7713.39,0
2035-12-17,08:51:00,Exxon,-54.69,Oviedo FL,32765,7658.7,0
2035-12-17,18:30:00,Starbucks,-59.7,Orlando FL,32816,7599.0,0
2035-12-17,20:19:00,Paypal,-770.64,Honolulu HI,54581,6828.36,1
2035-12-17,13:25:00,Whole Foods,-73.61,Orlando FL,32816,7525.39,0
2035-12-20,21:10:00,Walmart,-65.9,Winter Park FL,32789,7459.49,0
2035-12-20,15:59:00,Subway,-20.1,Oviedo FL,32765,7439.39,0
2035-12-20,13:30:00,Movie Theater,-105.27,Orlando FL,32816,7334.12,0
2035-12-21,09:00:00,Subway,-33.34,Orlando FL,32816,7300.78,0
2035-12-21,10:43:00,Trader Joe's,-172.88,Orlando FL,32816,7127.9,0
2035-12-21,10:06:00,Amazon,-202.52,Orlando FL,32816,6925.38,0
2035-12-21,14:55:00,Accelerators,-768.84,Tokyo JP,78501,6156.54,1
2035-12-22,15:11:00,Burger King,-11.37,Winter Park FL,32789,6914.01,0
2035-12-22,11:09:00,AutoZone,-227.29,Orlando FL,32816,6686.72,0
2035-12-23,13:59:00,Netflix,-47.69,Orlando FL,32816,6639.03,0
2035-12-23,12:58:00,Servicenow,-759.34,Charleston SC,74354,5879.69,1
2035-12-24,19:22:00,Burger King,-59.33,Orlando FL,32816,6579.7,0
2035-12-24,18:07:00,Best Buy,-221.25,Orlando FL,32816,6358.45,0
2035-12-24,07:07:00,Lockheed Martin,-419.42,Groton CT,63494,5939.03,1
2035-12-25,08:52:00,Dollar Tree,-24.45,Orlando FL,32816,6334.0,0
2035-12-25,17:08:00,Subway,-61.59,Winter Park FL,32789,6272.41,0
2035-12-26,18:17:00,Shell,-27.66,Winter Park FL,32789,6244.75,0
2035-12-26,15:06:00,Burger King,-78.33,Orlando FL,32816,6166.42,0
2035-12-26,13:07:00,Walmart,-240.79,Orlando FL,32816,5925.63,0
2035-12-27,16:28:00,Trader Joe's,-73.92,Winter Park FL,32789,5851.71,0
2035-12-29,16:35:00,Publix,-97.03,Winter Park FL,32789,5754.68,0
2035-12-29,14:13:00,Starbucks,-25.49,Oviedo FL,32765,5729.19,0
2035-12-30,09:31:00,Kroger,-97.53,Orlando FL,32816,5631.66,0
2035-12-30,20:23:00,Pawn Stars,-1154.74,Tokyo JP,48672,4476.92,1
2035-12-30,10:06:00,Burger King,-15.32,Oviedo FL,32765,5616.34,0
2035-12-30,12:41:00,Subway,-30.23,Orlando FL,32816,5586.11,0
2035-12-31,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7586.11,0
2035-12-31,00:11:00,Magic the Gathering,-2043.39,Charleston SC,92728,5542.72,1
2035-12-31,18:15:00,Dollar Tree,-97.28,Winter Park FL,32789,7488.83,0
2035-12-31,11:14:00,Walgreens,-86.44,Winter Park FL,32789,7402.39,0
2035-12-31,15:53:00,Whole Foods,-164.6,Winter Park FL,32789,7237.79,0
2036-01-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6277.79,0
2036-01-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6080.33,0
2036-01-01,09:00:00,Car,-300.0,Oviedo FL,32765,5780.33,0
2036-01-01,20:57:00,Walgreens,-8.1,Orlando FL,32816,5772.23,0
2036-01-01,14:20:00,Burger King,-29.08,Orlando FL,32816,5743.15,0
2036-01-02,08:12:00,Amazon,-99.85,Winter Park FL,32789,5643.3,0
2036-01-03,10:00:00,Chevron,-24.63,Orlando FL,32816,5618.67,0
2036-01-03,11:27:00,McDonald's,-17.05,Winter Park FL,32789,5601.62,0
2036-01-03,13:16:00,Jiffy Lube,-124.46,Oviedo FL,32765,5477.16,0
2036-01-04,13:53:00,Five Below,-13.46,Oviedo FL,32765,5463.7,0
2036-01-04,10:34:00,Whole Foods,-50.28,Winter Park FL,32789,5413.42,0
2036-01-05,09:54:00,Starbucks,-16.36,Winter Park FL,32789,5397.06,0
2036-01-06,09:03:00,McDonald's,-31.64,Orlando FL,32816,5365.42,0
2036-01-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5353.43,0
2036-01-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5282.54,0
2036-01-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5262.54,0
2036-01-07,10:10:00,Walmart,-78.6,Orlando FL,32816,5183.94,0
2036-01-07,07:29:00,Magic the Gathering,-2865.32,London EN,63059,2318.62,1
2036-01-07,21:15:00,Chevron,-20.31,Winter Park FL,32789,5163.63,0
2036-01-09,08:15:00,Lockheed Martin,-793.97,Honolulu HI,62904,4369.66,1
2036-01-09,12:24:00,Best Buy,-118.56,Oviedo FL,32765,5045.07,0
2036-01-10,12:21:00,Best Buy,-17.7,Orlando FL,32816,5027.37,0
2036-01-11,17:22:00,Amazon,-145.79,Orlando FL,32816,4881.58,0
2036-01-11,08:00:00,Walgreens,-16.35,Oviedo FL,32765,4865.23,0
2036-01-11,21:57:00,Subway,-15.3,Oviedo FL,32765,4849.93,0
2036-01-12,18:12:00,Chevron,-11.74,Winter Park FL,32789,4838.19,0
2036-01-12,10:17:00,McDonald's,-9.45,Oviedo FL,32765,4828.74,0
2036-01-12,13:41:00,CVS,-45.53,Winter Park FL,32789,4783.21,0
2036-01-13,17:11:00,Subway,-21.52,Orlando FL,32816,4761.69,0
2036-01-13,14:05:00,Walgreens,-16.32,Winter Park FL,32789,4745.37,0
2036-01-14,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6745.37,0
2036-01-14,10:08:00,Walmart,-24.79,Winter Park FL,32789,6720.58,0
2036-01-14,12:43:00,Walgreens,-75.05,Orlando FL,32816,6645.53,0
2036-01-16,14:46:00,Subway,-28.29,Orlando FL,32816,6617.24,0
2036-01-16,19:46:00,Shell,-44.03,Oviedo FL,32765,6573.21,0
2036-01-17,14:42:00,Dollar Tree,-82.19,Winter Park FL,32789,6491.02,0
2036-01-17,09:46:00,Chevron,-52.82,Oviedo FL,32765,6438.2,0
2036-01-17,10:20:00,McDonald's,-68.81,Oviedo FL,32765,6369.39,0
2036-01-18,17:28:00,Shell,-37.48,Oviedo FL,32765,6331.91,0
2036-01-20,16:07:00,Dollar Tree,-86.93,Winter Park FL,32789,6244.98,0
2036-01-20,21:00:00,Netflix,-59.37,Winter Park FL,32789,6185.61,0
2036-01-21,10:53:00,Monster Energy,-1614.91,Mexico City MC,44397,4570.7,1
2036-01-21,08:42:00,Trader Joe's,-152.46,Winter Park FL,32789,6033.15,0
2036-01-24,15:22:00,Netflix,-48.2,Winter Park FL,32789,5984.95,0
2036-01-26,21:55:00,Amusement Park,-33.76,Oviedo FL,32765,5951.19,0
2036-01-26,12:38:00,CVS,-32.33,Winter Park FL,32789,5918.86,0
2036-01-26,17:33:00,Trader Joe's,-30.6,Winter Park FL,32789,5888.26,0
2036-01-27,14:42:00,Amusement Park,-26.16,Oviedo FL,32765,5862.1,0
2036-01-27,12:54:00,Dollar Tree,-35.53,Orlando FL,32816,5826.57,0
2036-01-27,14:14:00,Whole Foods,-43.09,Orlando FL,32816,5783.48,0
2036-01-28,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7783.48,0
2036-01-28,11:35:00,Exxon,-31.36,Winter Park FL,32789,7752.12,0
2036-01-28,20:51:00,Dollar Tree,-85.73,Oviedo FL,32765,7666.39,0
2036-01-29,15:52:00,McDonald's,-53.21,Oviedo FL,32765,7613.18,0
2036-01-29,13:42:00,Amazon,-64.9,Winter Park FL,32789,7548.28,0
2036-01-30,08:29:00,Target,-115.73,Winter Park FL,32789,7432.55,0
2036-01-30,12:39:00,Burger King,-56.68,Winter Park FL,32789,7375.87,0
2036-01-31,11:32:00,Onlyfans,-1872.47,Honolulu HI,78931,5503.4,1
2036-01-31,12:52:00,CVS,-55.79,Oviedo FL,32765,7320.08,0
2036-02-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6360.08,0
2036-02-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6162.62,0
2036-02-01,09:00:00,Car,-300.0,Oviedo FL,32765,5862.62,0
2036-02-01,14:14:00,Chevron,-19.29,Orlando FL,32816,5843.33,0
2036-02-01,14:29:00,Walgreens,-17.96,Winter Park FL,32789,5825.37,0
2036-02-01,12:42:00,Amazon,-70.67,Winter Park FL,32789,5754.7,0
2036-02-02,17:03:00,Walgreens,-26.15,Oviedo FL,32765,5728.55,0
2036-02-02,16:56:00,Subway,-31.71,Orlando FL,32816,5696.84,0
2036-02-02,16:58:00,Movie Theater,-34.5,Oviedo FL,32765,5662.34,0
2036-02-04,14:08:00,Whole Foods,-96.03,Orlando FL,32816,5566.31,0
2036-02-04,17:11:00,Starbucks,-30.27,Oviedo FL,32765,5536.04,0
2036-02-06,09:01:00,Burger King,-19.18,Orlando FL,32816,5516.86,0
2036-02-06,15:05:00,Amazon,-30.73,Orlando FL,32816,5486.13,0
2036-02-06,18:17:00,Lockheed Martin,-1106.04,Charleston SC,84862,4380.09,1
2036-02-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5474.14,0
2036-02-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5403.25,0
2036-02-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5383.25,0
2036-02-08,20:38:00,Whole Foods,-61.38,Oviedo FL,32765,5321.87,0
2036-02-08,15:27:00,Whole Foods,-95.31,Oviedo FL,32765,5226.56,0
2036-02-09,08:09:00,Dollar Tree,-11.27,Orlando FL,32816,5215.29,0
2036-02-09,08:20:00,Accelerators,-2260.27,Los Angeles CA,36235,2955.02,1
2036-02-09,08:15:00,Publix,-51.94,Winter Park FL,32789,5163.35,0
2036-02-09,17:06:00,Best Buy,-139.14,Oviedo FL,32765,5024.21,0
2036-02-10,17:00:00,Fraud,-1050.62,London EN,70952,3973.59,1
2036-02-10,08:16:00,Whole Foods,-77.33,Orlando FL,32816,4946.88,0
2036-02-10,05:20:00,Pawn Stars,-2164.99,Los Angeles CA,91790,2781.89,1
2036-02-10,17:46:00,Movie Theater,-11.69,Winter Park FL,32789,4935.19,0
2036-02-10,09:11:00,Shell,-24.13,Orlando FL,32816,4911.06,0
2036-02-11,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6911.06,0
2036-02-11,15:57:00,Best Buy,-245.17,Oviedo FL,32765,6665.89,0
2036-02-12,14:12:00,Walmart,-78.2,Winter Park FL,32789,6587.69,0
2036-02-12,19:30:00,Movie Theater,-27.07,Winter Park FL,32789,6560.62,0
2036-02-12,16:04:00,Amazon,-110.52,Winter Park FL,32789,6450.1,0
2036-02-14,15:47:00,McDonald's,-50.07,Orlando FL,32816,6400.03,0
2036-02-14,12:16:00,Target,-60.71,Orlando FL,32816,6339.32,0
2036-02-16,09:04:00,Subway,-65.76,Oviedo FL,32765,6273.56,0
2036-02-17,19:02:00,Publix,-127.83,Oviedo FL,32765,6145.73,0
2036-02-17,18:05:00,Movie Theater,-56.22,Winter Park FL,32789,6089.51,0
2036-02-17,17:26:00,Burger King,-35.39,Orlando FL,32816,6054.12,0
2036-02-18,08:00:00,Walgreens,-15.38,Winter Park FL,32789,6038.74,0
2036-02-18,16:04:00,McDonald's,-43.12,Orlando FL,32816,5995.62,0
2036-02-18,19:57:00,McDonald's,-19.39,Orlando FL,32816,5976.23,0
2036-02-19,18:30:00,CVS,-37.6,Winter Park FL,32789,5938.63,0
2036-02-19,17:00:00,Burger King,-8.93,Orlando FL,32816,5929.7,0
2036-02-19,04:57:00,Magic the Gathering,-1872.63,Mexico City MC,43537,4057.07,1
2036-02-19,18:56:00,Amusement Park,-47.47,Orlando FL,32816,5882.23,0
2036-02-21,20:54:00,McDonald's,-24.72,Winter Park FL,32789,5857.51,0
2036-02-21,21:28:00,Chevron,-21.71,Winter Park FL,32789,5835.8,0
2036-02-22,08:20:00,AutoZone,-86.82,Winter Park FL,32789,5748.98,0
2036-02-22,19:05:00,McDonald's,-22.42,Oviedo FL,32765,5726.56,0
2036-02-22,19:26:00,Kroger,-43.12,Orlando FL,32816,5683.44,0
2036-02-23,18:45:00,Trader Joe's,-95.74,Orlando FL,32816,5587.7,0
2036-02-23,14:40:00,Pawn Stars,-1338.38,Pyongyang NK,12888,4249.32,1
2036-02-24,13:26:00,McDonald's,-7.1,Oviedo FL,32765,5580.6,0
2036-02-25,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7580.6,0
2036-02-25,13:02:00,CVS,-55.0,Oviedo FL,32765,7525.6,0
2036-02-26,10:55:00,Starbucks,-14.62,Orlando FL,32816,7510.98,0
2036-02-29,15:30:00,McDonald's,-53.49,Oviedo FL,32765,7457.49,0
2036-03-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6497.49,0
2036-03-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6300.03,0
2036-03-01,09:00:00,Car,-300.0,Oviedo FL,32765,6000.03,0
2036-03-01,20:32:00,Burger King,-43.77,Oviedo FL,32765,5956.26,0
2036-03-01,22:30:00,Magic the Gathering,-1634.51,Anchorage AL,89134,4321.75,1
2036-03-01,19:20:00,Subway,-27.56,Orlando FL,32816,5928.7,0
2036-03-01,11:45:00,CVS,-27.53,Winter Park FL,32789,5901.17,0
2036-03-02,16:39:00,Starbucks,-18.96,Winter Park FL,32789,5882.21,0
2036-03-02,16:19:00,Five Below,-27.31,Winter Park FL,32789,5854.9,0
2036-03-04,09:17:00,Whole Foods,-55.13,Oviedo FL,32765,5799.77,0
2036-03-05,21:38:00,Subway,-35.03,Winter Park FL,32789,5764.74,0
2036-03-05,20:33:00,Pep Boys,-188.36,Oviedo FL,32765,5576.38,0
2036-03-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5564.39,0
2036-03-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5493.5,0
2036-03-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5473.5,0
2036-03-07,10:09:00,Burger King,-8.9,Oviedo FL,32765,5464.6,0
2036-03-08,15:52:00,Whole Foods,-30.68,Orlando FL,32816,5433.92,0
2036-03-08,18:32:00,Shell,-17.46,Orlando FL,32816,5416.46,0
2036-03-08,14:06:00,Amazon,-33.8,Winter Park FL,32789,5382.66,0
2036-03-09,07:58:00,Lockheed Martin,-430.89,Tokyo JP,68976,4951.77,1
2036-03-10,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7382.66,0
2036-03-10,13:37:00,Burger King,-46.9,Winter Park FL,32789,7335.76,0
2036-03-11,08:49:00,McDonald's,-67.79,Oviedo FL,32765,7267.97,0
2036-03-11,15:51:00,Amusement Park,-50.5,Winter Park FL,32789,7217.47,0
2036-03-12,13:38:00,Five Below,-83.06,Winter Park FL,32789,7134.41,0
2036-03-12,17:43:00,Amusement Park,-74.4,Oviedo FL,32765,7060.01,0
2036-03-14,09:19:00,Publix,-108.14,Orlando FL,32816,6951.87,0
2036-03-14,08:39:00,Pep Boys,-162.02,Oviedo FL,32765,6789.85,0
2036-03-14,09:52:00,Walmart,-263.06,Oviedo FL,32765,6526.79,0
2036-03-15,21:53:00,McDonald's,-29.57,Oviedo FL,32765,6497.22,0
2036-03-15,14:56:00,Subway,-48.63,Winter Park FL,32789,6448.59,0
2036-03-16,21:08:00,Netflix,-60.69,Winter Park FL,32789,6387.9,0
2036-03-16,17:23:00,Starbucks,-73.69,Oviedo FL,32765,6314.21,0
2036-03-20,21:52:00,Starbucks,-35.72,Orlando FL,32816,6278.49,0
2036-03-20,11:01:00,Walmart,-275.55,Orlando FL,32816,6002.94,0
2036-03-20,16:42:00,Concert Tickets,-117.01,Orlando FL,32816,5885.93,0
2036-03-21,12:49:00,Amazon,-135.63,Oviedo FL,32765,5750.3,0
2036-03-23,10:46:00,CVS,-24.4,Oviedo FL,32765,5725.9,0
2036-03-24,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7725.9,0
2036-03-25,13:20:00,Subway,-44.01,Orlando FL,32816,7681.89,0
2036-03-29,09:38:00,McDonald's,-62.6,Orlando FL,32816,7619.29,0
2036-04-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6659.29,0
2036-04-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6461.83,0
2036-04-01,09:00:00,Car,-300.0,Oviedo FL,32765,6161.83,0
2036-04-01,15:35:00,Pep Boys,-91.53,Orlando FL,32816,6070.3,0
2036-04-01,16:45:00,Amusement Park,-95.7,Winter Park FL,32789,5974.6,0
2036-04-01,20:14:00,Target,-129.18,Orlando FL,32816,5845.42,0
2036-04-03,05:47:00,Magic the Gathering,-2774.94,Honolulu HI,37737,3070.48,1
2036-04-03,14:05:00,Dollar Tree,-18.03,Oviedo FL,32765,5827.39,0
2036-04-06,15:19:00,Subway,-7.76,Orlando FL,32816,5819.63,0
2036-04-06,03:27:00,Lockheed Martin,-663.72,Charleston SC,65529,5155.91,1
2036-04-06,16:47:00,McDonald's,-16.61,Oviedo FL,32765,5803.02,0
2036-04-06,20:30:00,Onlyfans,-1492.09,New York NY,37901,4310.93,1
